unit_id;okpo_code;okpo_s1c8;ipn;unit_name;full_unit_name;legal_entity_type;note
000001345;01880575;01880575;018805702288;Aeiieoaiaoaeeiniaa IAI;"""Aeiieoaiaoaeeiniaa"" IAI";??. iniaa;
000001346;33182621;33182621;331826202039;Aeiieoaiaoaeeioaio? III;"""AEIIEOAIAOAEEIOAIO?"" III";??. iniaa;
000001347;312;AEIIEOEA?;;Aeiieoeay no?ieoaeuiay eiiiaiey III;Aeiieoeay no?ieoaeuiay eiiiaiey III;??. iniaa;
000009719;00373758;00373758;003737502280;AEIIEOEEE I?E;I?AO "A?IIEOUEEE I?E";??. iniaa;
000001348;33126849;33126849;331268402280;Aeiieoyi?nueoaieiaia?ai EI?;EI AI?  "A?iieoyi?nueoaieiaia?ai";??. iniaa;
000001349;313;AEIIA?AAIA;3117213211;Aeiia?aaia A N;Aeiia?aaia A.N.;??. iniaa;
000001350;41953720;41953720;419537226592;Aeiien III;OIA "A?IIEN";??. iniaa;
000001351;2535311574;2535311574;oooooooooooo;Aeiieo?ia AA;AEIIEO?IA AAEA??E A?EOI?IAE?;??. iniaa;
000001352;24602583;24602583;246025804657;Aeinaio ?O;"""Aeinaio"" ?O";??. iniaa;
000001353;36966979;36966979;369669702289;AEI-NEEO OcIA;OIA "A?I-NE?O";??. iniaa;
000001354;36840917;36840917;368409104629;Aeiea-Oieaa?nae III;OIA "A?IEA OI?AA?NAE";??. iniaa;
000001355;20235751;20235751;202357504650;Aei? ?I IIO;"""Aei?"" ?I IIO";??. iniaa;
000001356;40168019;40168019;401680126583;Aei i?ioeeu III;OIA "A?i i?io?eu";??. iniaa;
000001357;32527897;32527897;325278926529;AEIEANO III;OIA "A?IEANO";??. iniaa;
000001359;00211369;00211369;002113611263;Ae?a-Na?aen IAI Aeaenaia?eeneay oe;"""Ae?a-Na?aen""IAI Aeaenaia?eeneay oe";??. iniaa;
00011806;121212;;;AE?A-NA?AEN EIOA?IAO CAAIA OIA;AE?A-NA?AEN EIOA?IAO CAAIA OIA;;
000011680;34140980;34140980;;Ae?a-O?ain II;II Ae?a-O?ain ;??. iniaa;
000001361;38897656;38897656;388976504672;Ae?iaiee ie?n III;OIA "Ae?iaiee ie?n";??. iniaa;
000001362;37547090;37547090;375470908148;Ae?iaieooai i?aneeaii? oaoi?ee III;OIA "Ae?iaieoo?iai i?aneeaii?  oaoi?ee";??. iniaa;
000007756;13437402;13437402;134374004618;AE?IAIE?A I?AI?E?INOAI OAOIAO;I?EAAOIA AEO?IIA?IA OIAA?ENOAI "AE?IAIE?A I?AI?E?INOAI "OAOIAO";??. iniaa;
000011454;21 745 856;21 745 856;217 458 503 ;AE?IAIE?I-EIIA?O?EIA O??IA AOANA?A?N;AE?IAIE?I-EIIA?O?EIA O??IA AOANA?A?N;;
000011484;21 745 856;21 745 856;217 458 503 ;AE?IAIE?I-EIIA?O?EIA O??IA AOANA?A?N;AE?IAIE?I-EIIA?O?EIA O??IA AOANA?A?N;;
000011511;21 745 856;21 745 856;217 458 503 ;AE?IAIE?I-EIIA?O?EIA O??IA AOANA?A?N;AE?IAIE?I-EIIA?O?EIA O??IA AOANA?A?N;;
000001363;40199230;40199230;401992304639;Ae?ooic e E oe?ia III;OIAA?ENOAI C IAIA?AII? A?AIIA?AAEUI?NO? AE?IAIE?A O??IA "A??OOIC ? EI";??. iniaa;
000001364;30745939;30745939;307459304636;Ae?oon III;OIAA?ENOAI C IAIA?AII? A?AIIA?AAEUI?NO? "A??OON";??. iniaa;
000001365;40413557;40413557;404135504646;Ae?oon OA III;OIA "OI?AIAEE A?I A??OON";??. iniaa;
000001366;1895805798;1895805798;;Ae??oei AN I?aai?eieiaoaeu;"""Ae??oei A.N."" I?aai?eieiaoaeu";??. iniaa;
000001367;23368228;23368228;233682204634;AEN EOA III IEI;"""AEN  EOA "" III IEI";??. iniaa;
000001368;20502086;20502086;205020808313;AEN III;"""AEN"" III";??. iniaa;
000001369;33742574;33742574;337425726541;Aenae-I?eciiIII;"""Aenae-I?ecii""III";??. iniaa;
000001370;43063121;43063121;430631204678;Aenaii  III;OIA "A?naii ";??. iniaa;
000001371;42790377;42790377;427903720378;Aenioo OII III;OIA "OII "A?NIOO";??. iniaa;
000001372;35869301;35869301;358693016030;Aenioocii III;OIAA?ENOAI C IAIA?AII? A?AIIA?AAEUI?NO? "A?NIOOCII";??. iniaa;
000001373;30516569;30516569;305165612363;Aenioo-Eiiaen III;"""Aenioo-Eiiaen"" III";??. iniaa;
000001374;314;AENIEII II;;AENIEII III;"""AENIEII"" III";??. iniaa;
000001375;30619755;30619755;306197504636;AEOA ?I;"""AEOA"" ?I";??. iniaa;
000001376;30253029;30253029;;AEOAC - III;AEOAC - III;??. iniaa;
000001377;34229230;34229230;342292304630;Aeoae OA III;"""Aeoae"" OA III";??. iniaa;
000001378;43488185;43488185;;AEOAEA? III;AEOAEA? III;??. iniaa;
000001379;24220388;24220388;242203810083;Aeoaen III;Iaea i?eaaoia i?ai?e?inoai "A?oaen";??. iniaa;
000001380;42385396;42385396;423853903191;Aeoaio a?oii III;OIA "A?OAIO A?OI";??. iniaa;
000001381;31569449;31569449;315694426107;Aeoa? AAI III;"""Aeoa? AAI"" III";??. iniaa;
000001382;30373361;30373361;303733626111;Aeoa? ?I;"""Aeoa?"" ?I";??. iniaa;
000001383;40810129;40810129;408101210288;Aeoa?on-E III;OIA "A?OA?ON-E" ?a?iue nienie. Ae?aeoey;??. iniaa;
000001384;33971860;33971860;339718604626;Aeoeii-O?aen III;"""Aeoeii-O?aen"" III";??. iniaa;
000001385;19428574;19428574;194285704629;AEOE?N III IEO;OIA AEO "A?OE?N";??. iniaa;
000001386;38361369;38361369;383613604623;Aeoe?n ie?n III;OIAA?ENOAI C IAIA?AII? A?AIIA?AAEUI?NO? "A?OE?N IE?N";??. iniaa;
000001387;13811562;13811562;314592304653;AEOI ?I;"""AEOI"" ?I";??. iniaa;
000001388;13811562;13811562;138115613073;AEOI ?I;"""Aeoi"" ?I";??. iniaa;
000001389;21888299;21888299;218882904838;Aeoie oe?ia III;Oiaa?enoai c iaia?aii? a?aiia?aaeui?no? o??ia "A?oie";??. iniaa;
000001390;19137061;19137061;191370626588;Aeoin I?eio II;II "A?OIN I?EIO";??. iniaa;
000001391;25014486;25014486;250144804829;Aeooi ?IaE?eaie ?ia;"""Aeooi"" ?I,a.E?eaie ?ia";??. iniaa;
000001392;24472488;24472488;244724820167;AEO?CU III;OIA "AEO?CU";??. iniaa;
000001393;22041324;22041324;220413205811;Aeo?u III;"""Aeo?u"" III";??. iniaa;
000001394;00903653;00903653;009036506199;Aeoaae?e Aa?ioaoieea AAO;"""Aeoaae?? Aa?ioaoi?ea""AAO";??. iniaa;
000001395;315;AEOIAAAOEE;oooooooooooo;Aeoiaaaoeee Aia?ae Aaneeuaae?;Aeoiaaaoeee Aia?ae Aaneeuaae?;??. iniaa;
000010155;316;Aeoiaanuea;;Aeoiaanuea Eaoa?eia Aaea???aia;Aeoiaanuea Eaoa?eia Aaea???aia;??. iniaa;
000010190;39185188;39185188;391851826557;A? O? A?OI;OIAA?ENOAI C IAIA?AII? A?AIIA?AAEUI?NO? "A? O? A?OI";??. iniaa;
000011132;38842827;38842827;388428216032;A?AA AE III;OIAA?ENOAI C IAIA?AII? A?AIIA?AAEUI?NO? "AE?IAIE?A EIIIAI?? "A?AA";??. iniaa;
000009813;44076718;44076718;;A?AA?E INA?OE IAAAAEEI?ANUEI? NAEEUII? ?AAE AI?I?IIAO?IANUEI? IAEANO?;A?AA?E INA?OE IAAAAEEI?ANUEI? NAEEUII? ?AAE AI?I?IIAO?IANUEI? IAEANO?;??. iniaa;
000011642;44810033;44810033;448100303020;A?E-AAOI IE?N;I?EAAOIA I?AI?E?INOAI "A?E-AAOI IE?N";??. iniaa;
000009752;35479836;35479836;354798326556;A?EOI?? IE?N III;OIA "A?EOI?? IE?N";??. iniaa;
000010161;32934770;32934770;329347708065;A?euiyinueee iaoeiiaoa?aiee caaia III;OIA "A?euiyinueee iaoeiiaoa?aiee caaia";??. iniaa;
000010166;42096287;42096287;420962804030;A?I IAE III;OIA «IAOEIAI-AE?IAIE?A EIIIAI?? ?A?I?»;??. iniaa;
000010476;317; ;;A??ao?ain;A??ao?ain;;
000011257;44828501;44828501;448285004611;A?OAE-AA?I OE?A?IA;OIAA?ENOAI C IAIA?AII? A?AIIA?AAEUI?NO? «A?OAE-AA?I OE?A?IA»;??. iniaa;
000010477;19428574; ;;AEOE?N III IEO;OIA AEO "A?OE?N";;
000010211;39559684;39559684;395596813247;AE IAOAE III;OIA"AE IAOAE";??. iniaa;
000001397;39541352;39541352;395413526541;AE I?IINOAIAA?O III AeCA;OIAA?ENOAI C IAIA?AII? A?AIIA?AAEUI?NO? "AE I?IINOAIAA?O";??. iniaa;
000001398;36052006;36052006;360520004629;AEIeEI III;OIAA?ENOAI C IAIA?AII? A?AIIA?AAEUI?NO? "AEI ? EI";??. iniaa;
000009819;38677353;38677353;386773504624;AEI AIA?A?N III;OIA "AEI AIA?A?N";??. iniaa;
000001399;33412942;33412942;;AEI OE?I?IICAI?ANOEIA III;"""AEI""OE?I?IICAI?ANOEIA"" OIA";??. iniaa;
000001400;44263208;44263208;442632004035;AEO-21 III;OIA "AEO-21";??. iniaa;
000001401;319;AEAA ?I;;Aeaa ?I;"""Aeaa"" ?I";??. iniaa;
000001402;320;AEAAEIE? A;;Aeaaeie? Aeeoi?iae? 8067-6395270;"""Aeaaeie? Aeeoi?iae? Neaaeeineee";??. iniaa;
000001404;2871709514;2871709514;oooooooooooo;Aeaaei?oe AA OII;Aeaa?i?oe A A  OII;??. iniaa;
000001405;321;AEANAIEI A;oooooooooooo;Aeanaiei AA;Aeanaiei A.A.;??. iniaa;
000009872;2409309225;2409309225;;AEANAIEI-EOOUEA OAO?IA EINO?IOEIIAIA;AEANAIEI-EOOUEA OAO?IA EINO?IOEIIAIA;??. iniaa;
000001406;32092251;32092251;320922511273;Aeaneaneea naoe EI;EIIOIAEUIA I?AI?EAINOAI "AEAN?ANUEE IA?A??";??. iniaa;
000001407;322;AEANIA ? ?;;Aeania ? ?I;Aeania ? ?I;??. iniaa;
000001408;30661592;30661592;306615916351;Aeea IIEO III;"""Aeea"" IIEO III";??. iniaa;
000001409;323;AEE III;;AEE III;"""AEE"" III";??. iniaa;
000001410;31773265;31773265;317732616031;Aiaooi?a ?I;"""Aiaooi?a"" ?I";??. iniaa;
000001411;324;AIEEIOE AA;;AIEEIOE Aaaiiino?iaiey Oaoo?ai;"""AIEEIOE Aaaiiino?iaiey ""Oaoo?ai";??. iniaa;
000001412;33517806;33517806;335178004637;AIEOE OANO AI;AIEOE OANO AI;??. iniaa;
000001414;325;AIAEOII;oooooooooooo;Aiae Eai?u Aeaaei;Aiae Eai?u Aeaaeie?iae? OEI;??. iniaa;
000001415;326;AIAE EAI?U;oooooooooooo;Aiae Eai?u Ieeieaaae?;Aiae Eai?u Ieeieaaae?;??. iniaa;
000011185;1573901401;1573901401;;AIAE EN OII;AIAE E.N. OII;??. iniaa;
000001416;1573901401;1573901401;oooooooooooo;AIAE EN OII;Aiae E?aiau Na?aaaaia;??. iniaa;
000001413;2512005332;2512005332;2512005332;AIAE IEAENAIA? IEEIEAEIAE?;O?CE?IA INIAA-I?AI?E?IAOU AIAE IEAENAIA? IEEIEAEIAE?;??. iniaa;
000010287;3755507167;3755507167;;Aiae Oaoyia Ieaenaia??aia;O?CE?IA INIAA-I?AI?E?IAOU AIAE OAO?IA IEAENAIA??AIA;O?c. iniaa;
000001417;42264086;42264086;;AIA EA?A III;AIA EA?A III;??. iniaa;
000010213;43258487;43258487;432584803184;AIA ?ANO?N;OIAA?ENOAI C IAIA?AII? A?AIIA?AAEUI?NO? "AIA ?ANO?N";??. iniaa;
000001418;37821544;37821544;378215403189;AIA ?EOAEE III;AIA ?EOAEE III;??. iniaa;
000001419;327;AIAA AIIAA;001916705099;Aiaa aiiaana EI;EIIOIAEUIA I?AI?E?INOAI "EIIIAI?? "AIAA AIIAANO";??. iniaa;
000001420;32651041;32651041;;AIAA OAIEI III;AIAA OAIEI III;??. iniaa;
000001421;328;AIAIEAIAE;;Aiaieaiae AIA 7324680 aa 7246816 nin-067;Aiaieaiae AIA 7245760;??. iniaa;
000001422;24669601;24669601;246696020374;Aiaiia? III;III oe?ia "Aiaiia? ";??. iniaa;
000001423;01381027;01381027;013810202289;Aia?ai EI;"""Aia?ai"" EI";??. iniaa;
000001424;329;AIAAIAA I.;oooooooooooo;Aiaaiaa IE;Aiaaiaa I.E.;??. iniaa;
000001425;330;AICA?AO N;;Aica?ao n eiineaiaoee /EIO -OEOA;Aica?ao n eiineaiaoee /EIO -OEOA;??. iniaa;
000001426;331;AIEEI NAAO;oooooooooooo;Aieei Naaoeaia Aaneeuaaia;Aieei Naaoeaia  Aaneeuaaia;??. iniaa;
000001427;40471912;40471912;404719104631;AIEN III;OIA "AIEN";??. iniaa;
000001428;22840344;22840344;228403424123;Aieoa? EOA III;Oiaa?enoai c Iaia?aii? A?aiia?aaeui?no? "AIEOA? EOA";??. iniaa;
000001429;332;AIEOEIA ?I;;AIEOEIA ?I;AIEOEIA ?I;??. iniaa;
000001430;13445146;13445146;134451404632;Aieaa oe?ia III;OIAA?ENOAI C IAIA?AII? A?AIIA?AAEUI?NO? O??IA "AIEAA";??. iniaa;
000001431;333;AIE?NEEE O;;Aie?neee o?oaiee caaia IAI;Aie?neee o?oaiee caaia;??. iniaa;
000001432;334;AIEEAA? A?;OOOOOOOOOOOO;AIEEAA? A?OAI IEAAIAE?;AIEEAA? A?OAI IEAAIAE?;??. iniaa;
000001433;335;AIEEAA? IE;oooooooooooo;Aieeaa? Ieaa Ieeieaaae? ?I;Aieeaa? Ieaa Ieeieaaae? ?I;??. iniaa;
000001434;42947718;42947718;429477103016;AIEEIU AA?IO?AEA III;OIA "AIEEIU AA?IO?AEA";??. iniaa;
000001435;38985820;38985820;389858203198;Aieeiui?ii III;OIA "Aieeiui?ii";??. iniaa;
000001436;36546824;36546824;;AIEEO ?I;AIEEO ?I;??. iniaa;
000009779;3272218558;3272218558;;AIEEIA AAAEI IEAENAIA?IAE?;AIEEIA AAAEI IEAENAIA?IAE?;??. iniaa;
000001437;35495198;35495198;354951903085;AIEIAO IE?N III;OIAA?ENOAI C IAIA?AII? A?AIIA?AAEUI?NO? "AIEIAO IE?N";??. iniaa;
000001438;38010649;38010649;380106410134;Aieiao-2010;OIAA?ENOAI C IAIA?AII? A?AIIA?AAEUI?NO? "AIEIAO-2010";??. iniaa;
000001439;336;AIEIOIA A.;;AieiIII AA ?I;"""Aieioia A.A."" ?I";??. iniaa;
000001440;337;AIEIOIA E.;oooooooooooo;Aieioia EA;Aieioia Einoyioei Aaaaiiae?;??. iniaa;
000001441;338;AIEIOEI A.;;Aieioei AA ?I;"""Aieioei A.A."" ?I";??. iniaa;
000001442;339;AIEIOEI A.;;Aieioei AI ?I aE?eaie ?ia;"""Aieioei A.I."" ?I a.E?eaie ?ia";??. iniaa;
000009666;2420919659;2420919659;2420919659;AIEIOEI ?I OII;AIEIOEI ?.I. OII;O?c. iniaa;
000001443;2176909726;2176909726;oooooooooooo;Aieioeia ON ?I;"""Aieioeia O.N."" ?I";??. iniaa;
000001444;14252662;14252662;142526625262;Aienoan IEO II III;OIA "Ae?iaie?i-eiia?o?eia iaea i?ai?e?inoai "Aienoan";??. iniaa;
000001445;340;AIEOAI ?IO;250160204630;AIEOAI ?IO;"""AIEOAI"" ?IO";??. iniaa;
000001446;14309847;14309847;143098420085;Aie?aineee aa?aaaoiue caaia IA;"""Aie?aineee aa?aaaoiue caaia"" IA";??. iniaa;
000001447;341;AIEUIU OIA;;AIEUIU III;AIEUIU OIA;??. iniaa;
000001448;31043044;31043044;310430414038;Aieuaa-Oe?aeiaIII;"""Aieuaa-Oe?aeia""III";??. iniaa;
000001449;33173973;33173973;331739704011;Aieuiiai?neee AIEOeeeae CAI E?uineee;"""Aieuiiai?neee AIE""Oeeeae CAI ""E";??. iniaa;
000001450;36489117;36489117;oooooooooooo;Aieuiiai?neee oeaacaaia III IA IEAOI;OIAA?ENOAI C IAIA?AII? A?AIIA?AAEUI?NO? "A?EUIIA??NUEEE OE?AICAAIA";??. iniaa;
000001451;30809384;30809384;308093804019;Aieuiiai?neia noaeei III;"""Aieuiiai?neia noaeei"" III";??. iniaa;
000001452;04340394;04340394;oooooooooooo;Aieuiyineee naeuneee niaao;"""Aieuiyineee naeuneee niaao""";??. iniaa;
000011501;39037771;39037771;390377726585;AIEUOAI IAOEIAI-AE?IAIE?A I?AI?E?INOAI;OIAA?ENOAI C IAIA?AII? A?AIIA?AAEUI?NO? "IAOEIAI-AE?IAIE?A I?AI?E?INOAI "AIEUOAI";??. iniaa;
000001453;342;AIEUOIAI?N;;Aieuoiai?neay oeiea naiaiaiiai;"""Aieuoiai?neay oeiea naiaiaiiai";??. iniaa;
000011737;343;;438824203098;Aiey Aaoio?ain II;II Aiey Aaoio?ain;??. iniaa;
000011438;344;;;Ai?iaeia Aioii Aieiaeie?iae? ?E;Ai?iaeia Aioii Aieiaeie?iae? ?E;O?c. iniaa;
000001454;3208707948;3208707948;;AI?IAEIAA Eaoa?eia Aieiaeie??aia OII;AI?IAEIAA E.A;??. iniaa;
000001457;1949613115;1949613115;;Ai?iaueia Aeaenaia? Aaneeuaae? ?I;Ai?iaueia Aeaenaia? Aaneeuaae?;??. iniaa;
000001458;31787917;31787917;317879118196;Ai?i?ayinueee iaocaaia OA III;OIA "Oi?aiaee  a?i "Ai?i?ayinueee iaocaaia";??. iniaa;
000001459;2141203850;2141203850;2141203850;Ai?ii Iao?i Aiaieaae?;AI?II IAO?I AIAI?EIAE?;??. iniaa;
000010478;345; ;;Ai?iiie AE;Ai?iiie A.E.;;
000010479;346; ;;Ai?iiie AE;Ai?iiie AE;;
000001460;2651400637;2651400637;2651400637;Ai?iiue Aaeaioei Aaaaiuaae? II;"""Ai?iiue Aaeaioei Aaaaiuaae?"" II";??. iniaa;
000001461;347;AI?NEEA ?I;;Ai?neea ?I;"""Ai?neea""?I";??. iniaa;
000001462;33612820;33612820;336128204624;AI?OAEN-AA?IOAOI?II III;"""AI?OAEN-AA?IOAOI?II"" III";??. iniaa;
000010381;37539404;37539404;375394004679;AINE?ANAINUE AOA?EE? III;OIAA?ENOAI C IAIA?AII? A?AIIA?AAEUI?NO? "AINE?ANAINUE AOA?EE?";??. iniaa;
000001463;39564830;39564830;395648304088;Ainea III;OIAA?ENOAI C IAIA?AII? A?AIIA?AAEUI?NO? "AINEA";??. iniaa;
000001464;348;AINOIE E E;311764508263;Ainoie e E III;"""Ainoie e E"" III";??. iniaa;
000001465;35592340;35592340;355923426597;Ainoie Iaoaee Ie?n-O III;OIA "AINOIE IAOAE IE?N-O";??. iniaa;
000001466;40994588;40994588;409945805155;AINOIE Iaoaeeioaio?u;OIA "IAOAEIOAIO?E "NO?A";??. iniaa;
000001467;31271342;31271342;312713404613;Ainoie ?I;"""Ainoie"" ?I";??. iniaa;
000001468;349;AINOIEAACN;;Ainoieaacno?ie III;"""Ainoieaacno?ie"" III";??. iniaa;
000001469;33922635;33922635;339226312366;Ainoie-Eiaano-Noaeu III;OIAA?ENOAI C IAIA?AII? A?AIIA?AAEUI?NO? "AINOIE-?IAANO-NOAEU";??. iniaa;
000001470;24989837;24989837;249898304671;Ainoie-Ie?n ?I;"""Ainoie-Ie?n"" ?I";??. iniaa;
000001471;350;;383112005664;Ainoieniao?aiiio III;OIA "NO?ANIAO?AIIIO";??. iniaa;
000001472;33123519;33123519;331235105061;AINOIEOAOIAO III;Oiaa?enoai c iaia?aii? a?aiia?aaeui?no? "No?aoaoiao";??. iniaa;
000001473;32930315;32930315;329303103060;Ainoie-O?aiceo III;III "Ainoie-O?aiceo";??. iniaa;
000001474;31206451;31206451;312064505634;Ainoieoaeaiao III;"""Ainoieoaeaiao"" III";??. iniaa;
000001475;35268946;35268946;352689404620;Ainoi?iay no?ieoaeuiay eiiiaiey III IEO;OIA "AEO"NO?AIA AOA?AAEUIA EIIIAI??";??. iniaa;
000001476;32609419;32609419;326094105810;Ainoi?iay oi?aiaay eiiiaiey III;OIA "NO?AIA OI?A?AAEUIA EIIIAI??";??. iniaa;
000001477;36984097;36984097;369840912116;Ainoi?ii-Aiiaanneay Ai?ii iaiaao III;OIA "ACO NO?AII-AIIAANNUEA";??. iniaa;
000001478;25585556;25585556;255855523014;Ainoi?ii-Aa?iiaeneay eiiiaiey;III "Ainoi?ii-Aa?iiaeneay eiiiaiey";??. iniaa;
000001479;351;AINOI?IIOE;;Ainoi?iiOe?aeineayO?oaii?aeuniaay eiiiaiey;Ainoi?ii Oe?aeineay O?oaii ?aeuniaay eiiiaiey III;??. iniaa;
000001480;32065179;32065179;320651712368;Ainoi?ii-oe?aeineia i?iiuoe iauanoai;OIAA?ENOAI C IAIA?AII? A?AIIA?AAEUI?NO? "NO?AII-OE?A?INUEA I?IIENEIAA OIAA?ENOAI";??. iniaa;
000001481;34903283;34903283;349032812062;Ainoi?iue Aeuyin IIA III;Oiaa?enoai c Iaia?aii? A?aiia?aaeui?no? "IAOEIAI-AE?IAIE?A A?OIA "NO?AIEE AEU?IN";??. iniaa;
000001483;38476764;38476764;384767612343;Ainoi?iue o?oaiue caaia III;OIAA?ENOAI C IAIA?AII? A?AIIA?AAEUI?NO? "AINOI?IEE O?OAIEE CAAIA";??. iniaa;
000010029;00901695;00901695;009016923141;AINOIA AI I?AO;I?EAAOIA AEO?IIA?IA OIAA?ENOAI «AE?IAIE?A IA'?AIAII? ?AINOIA?»;??. iniaa;
000001485;24228452;24228452;242284504654;Ainoia III;III "Ainoia";??. iniaa;
000001486;31004424;31004424;310044204190;AINOIA III II;OIAA?ENOAI C IAIA?AII? A?AIIA?AAEUI?NO? AE?IAIE?A IA'?AIAII? "AINOIA";??. iniaa;
000001487;35842735;35842735;358427308311;Ainoia-Eaieoaee OA;OIA "OA NO?A-EAI?OAE";??. iniaa;
000001488;26165721;26165721;244503704070;Aiya?a? III IOaIaanna;IO III "Aiya?a? ";??. iniaa;
000001489;24450375;24450375;244503704070;Aiya?a? III aIeeiiieu;"""Aiya?a?"" III a.Ieeiiieu";??. iniaa;
000001490;26434836;26434836;244503704070;Aiya?a? III IO;"""Aiya?a?"" III IO";??. iniaa;
000001491;25981950;25981950;244503704070;Aiya?a? III OO;"""Aiya?a?"" III OO";??. iniaa;
000001492;35663091;35663091;356630904070;Aiya?a? ie?n III;III "AI?A?A? IE?N";??. iniaa;
000001493;24558623;24558623;;AIE NA?AEN III;AIE NA?AEN;??. iniaa;
000001494;37806091;37806091;378060904653;A?N A?OI III;OIAA?ENOAI C IAIA?AII? A?AIIA?AAEUI?NO? "A?N A?OI";??. iniaa;
000001495;37374555;37374555;373745504678;A?N-Ei?eie?eia AE III;OIA "AE?IAIE?A EIIIAI?? "A?N-?I?EI??EIA";??. iniaa;
000001496;34735091;34735091;347350904638;AN- IAOAEE III ANO?AE;OIAA?ENOAI C IAIA?AII? A?AIIA?AAEUI?NO? "AN- IAOAE";??. iniaa;
000001497;35934637;35934637;359346304641;ANA -Aiai? III;Oiaa?enoai c iaia?aii? a?aiia?aaeui?no? "ANA-AIAI?";??. iniaa;
000001498;31313654;31313654;313136504670;Anana1o III;"""Anana1o"" OIA";??. iniaa;
000001360;38216314;38216314;382163126543;AN? ?I?EI??EIA III;OIAA?ENOAI C IAIA?AII? A?AIIA?AAEUI?NO? "AN? ?I?EI??EIA";??. iniaa;
000001499;40910094;40910094;409100904322;ANI-Iaoa? III;OIA "ANI-Iaoa?";??. iniaa;
000001500;32039715;32039715;320397115543;AOE ?I;II "AOE";??. iniaa;
000001501;37088426;37088426;370884208319;Aoi?iaoaeeeiaano III;OIAA?ENOAI C IAIA?AII? A?AIIA?AAEUI?NO? "AOI?IAOAE?IAANO";??. iniaa;
000001502;20191870;20191870;201918704660;Aoi?i?iio?oa?ano?n III;OIA "AOI?I?IIO?OA?ANO?N";??. iniaa;
000011774;35939436;35939436;;A-o?ain III;A-o?ain OIA;??. iniaa;
000001503;352;AOAIEE? EA;001595026578;Aoaieey EAAC AAO;"""Aoaieey"" EAAC   AAO";??. iniaa;
000001504;20328151;20328151;203281512045;Aoaieey-Iiaaaiu III;"""Aoaieey-Iiaaaiu"" OIA";??. iniaa;
000001505;30311698;30311698;303116924128;AOA EI;EIEAEOEAIA I?AI?E?INOAI "AOA";??. iniaa;
000011567;32729814;32729814;327298104636;AOA III;OIAA?ENOAI C IAIA?AII? A?AIIA?AAEUI?NO? "AOA";??. iniaa;
000001506;41561378;41561378;415613717093;Aoanoee III;OIA «Aoano?e»;??. iniaa;
000001507;32601781;32601781;326017825266;AOANOEE III;OIA "AOANO?E";??. iniaa;
000011560;353;;;Aoee?a ?iiai Aaneeuiae? OII;OI-I Aoee?a ?iiai Aaneeuiae?;??. iniaa;
000001508;31444113;31444113;314441112363;AOIE ?I;"""AOIE"" ?I";??. iniaa;
000001510;32433982;32433982;324339804622;AON ?I;"""AON"" ?I";??. iniaa;
000009947;41231992;41231992;;A?ANII NA?AIN III;A?ANII NA?AIN OIA;??. iniaa;
000001511;23691337;23691337;236913311264;Auai? IO;Iiaia oiaa?enoai "Aeai?";??. iniaa;
000001512;30936006;30936006;309360026010;AUAI?-NE III;OIA "AEA??-NE";??. iniaa;
000001513;19339283;19339283;193392813035;Auiiae ?I;"""Auiiae"" ?I";??. iniaa;
000001514;43276899;43276899;432768904670;AU?EE 88 III;OIAA?ENOAI C IAIA?AII? A?AIIA?AAEUI?NO? "AE??E 88";??. iniaa;
000001515;42788991;42788991;427889926596;Aunieea noaiaa?ou iaoaeeo?aee III;OIA "AENIE? NOAIAA?OE IAOAEO?A??";??. iniaa;
000001516;31216868;31216868;312168604653;Aunioi?iina?aen ?I;II "AENIOI?IINA?A?N";??. iniaa;
000001517;354;AUOAAE?E A;;Auoaae?e Aa?ioaoieea IAI;"""Auoaae?e Aa?ioaoieea"" IAI";??. iniaa;
000001518;1937901073;1937901073;1937901073;Au??aiei Aeaaeie? Ieoaeeiae?;"""Au??aiei Aeaaeie? Ieoaeeiae?""";??. iniaa;
000001519;24434281;24434281;244342804650;AYOYEN ?I;?I "AYOYEN ";??. iniaa;
000011786;3133904853;3133904853;;AAA?EEAIEI AIEIAEIE? A?EOI?IAE? OII;O?CE?IA INIAA-I?AI?E?IAOU AAA?EEAIEI AIEIAEIE? A?EOI?IAE?;O?c. iniaa;
000001520;2798113829;2798113829;2798113829;Aaa?eeaiei AI ?I;"""Aaa?eeaiei A.I"" ?I";??. iniaa;
000001521;2028808582;2028808582;2028808582;Aaa?eeaiei Ieia Iao?iaia;"""Aaa?eeaiei Ieia Iao?iaia""";??. iniaa;
000001522;355;AAA?EEAIEI;;Aaa?eeaiei ?I;"""Aaa?eeaiei"" ?I";??. iniaa;
000001523;356;AAA?EE?E N;oooooooooooo;Aaa?ee?e NA ia ieaoi ?EI;Aaa?ee?e N.A.;??. iniaa;
000001524;2858816230;2858816230;2858816230;Aaa?euoe Aeoaeee Aaneeuaae? ?I;"""Aaa?euoe Aeoaeee Aaneeuaae?"" ?I";??. iniaa;
000001525;41774066;41774066;417740619201;Aac Ieano III;OIA "AAC IEANO";??. iniaa;
000001526;357;AACEOEEAOI;;Aaceoeeaoi? III;"""Aaceoeeaoi?"" III";??. iniaa;
000001527;22741547;22741547;227415421035;Aaceioeiniaoiiioa?iaeaaea;INIII "AACEIOEINIAOIIIOA?IAEAAEA";??. iniaa;
000001528;38522578;38522578;385225718193;AACIAOEIIIEAEO IIO III;OIA «IOO  AACIAOEIIIEAEO»;??. iniaa;
